id,path,canonical,transcript,speaker_id,c_norm,t_norm,ph_error
TTD_7_NAM_S0001_72,audio_data/train/TTD_7_NAM_S0001_72.wav,x i-0 t͡ɕ i-0 mz k ɔ-0 nz m əː-4 iz z aː-0 ɗ əː-1 iz ɓ o-4 m ɛ-5 x o-0 ŋmz m əː-4 mz m o-1 iz m aː-1 m əː-4 mz s ɨə-2 t͡ɕ ɨə-4 t͡ɕ ɔ-0 ŋmz z iə-1 uz t͡ɕ ɔ-0 k ɔ-0 nz,x i-0 t͡ɕ i-0 mz k ɔ-0 nz m əː-4 iz z aː-0 ɗ əː-1 iz ɓ o-4 m ɛ-5 x o-0 ŋmz m əː-4 mz m o-1 iz m aː-1 m əː-4 mz s ɨə-2 t͡ɕ ɨə-4 t͡ɕ ɔ-0 ŋmz z iə-1 uz t͡ɕ ɔ-0 k ɔ-0 nz,S0001,x i-0 t͡ɕ i-0 mz k ɔ-0 nz m əː-4 iz z aː-0 ɗ əː-1 iz ɓ o-4 m ɛ-5 x o-0 ŋmz m əː-4 mz m o-1 iz m aː-1 m əː-4 mz s ɨə-2 t͡ɕ ɨə-4 t͡ɕ ɔ-0 ŋmz z iə-1 uz t͡ɕ ɔ-0 k ɔ-0 nz,x i-0 t͡ɕ i-0 mz k ɔ-0 nz m əː-4 iz z aː-0 ɗ əː-1 iz ɓ o-4 m ɛ-5 x o-0 ŋmz m əː-4 mz m o-1 iz m aː-1 m əː-4 mz s ɨə-2 t͡ɕ ɨə-4 t͡ɕ ɔ-0 ŋmz z iə-1 uz t͡ɕ ɔ-0 k ɔ-0 nz,False
PC_7_NAM_S0004_79,audio_data/train/PC_7_NAM_S0004_79.wav,v ə-5 iz tʰ i-1 ɓ aː-5 nz tʰ i-4 k̟z ɗ i-0 z u-0 l i-5 k̟z əː-0 ɗ ə-0 uz,v ə-5 iz tʰ i-1 ɓ aː-5 nz tʰ i-4 k̟z ɗ i-0 z u-0 l i-5 k̟z əː-0 ɗ ə-0 uz,S0004,v ə-5 iz tʰ i-1 ɓ aː-5 nz tʰ i-4 k̟z ɗ i-0 z u-0 l i-5 k̟z əː-0 ɗ ə-0 uz,v ə-5 iz tʰ i-1 ɓ aː-5 nz tʰ i-4 k̟z ɗ i-0 z u-0 l i-5 k̟z əː-0 ɗ ə-0 uz,False
TPA_Nu_6_S0009_165,audio_data/train/TPA_Nu_6_S0009_165.wav,tʰ ə-1 iz z aː-4 uz t aː-5 mz ɓ iə-5 tz t ɨ-1 ŋz ɗ ɨə-4 t͡ɕ u-4 ŋmz t o-0 iz,tʰ ə-1 iz z aː-4 uz t aː-5 mz ɓ iə-5 tz t ɨ-1 ŋz ɗ ɨə-4 t͡ɕ u-4 ŋmz t o-0 iz,S0009,tʰ ə-1 iz z aː-4 uz t aː-5 mz ɓ iə-5 tz t ɨ-1 ŋz ɗ ɨə-4 t͡ɕ u-4 ŋmz t o-0 iz,tʰ ə-1 iz z aː-4 uz t aː-5 mz ɓ iə-5 tz t ɨ-1 ŋz ɗ ɨə-4 t͡ɕ u-4 ŋmz t o-0 iz,False
NT_7_NAM_S0009_57,audio_data/train/NT_7_NAM_S0009_57.wav,s w ə-4 tz k w ə-0 nz ɗ ɨə-0 k w ə-0 nz ɗ i-0 ɗ eaː-4 ŋ̟z z a-5 kz,s w ə-4 tz k w ə-0 nz ɗ ɨə-0 k w ə-0 nz ɗ i-0 ɗ eaː-4 ŋ̟z z a-5 kz,S0009,s w ə-4 tz k w ə-0 nz ɗ ɨə-0 k w ə-0 nz ɗ i-0 ɗ eaː-4 ŋ̟z z a-5 kz,s w ə-4 tz k w ə-0 nz ɗ ɨə-0 k w ə-0 nz ɗ i-0 ɗ eaː-4 ŋ̟z z a-5 kz,False
THA_7_NU_S0043_138,audio_data/train/THA_7_NU_S0043_138.wav,x i-0 l əː-4 nz tʰ e-0 mz m o-5 tz t w o-3 iz,x i-0 l əː-4 nz tʰ e-0 mz m o-5 tz t w o-3 iz,S0043,x i-0 l əː-4 nz tʰ e-0 mz m o-5 tz t w o-3 iz,x i-0 l əː-4 nz tʰ e-0 mz m o-5 tz t w o-3 iz,False
NMA_7_NU_S0002_182,audio_data/train/NMA_7_NU_S0002_182.wav,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-1 nz ɗ a-1 ŋz s a-0 uz,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-0 nz ɗ a-1 ŋz s a-0 uz,S0002,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-1 nz ɗ a-1 ŋz s a-0 uz,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-0 nz ɗ a-1 ŋz s a-0 uz,True
NMA_7_NU_S0002_26,audio_data/train/NMA_7_NU_S0002_26.wav,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 kz,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 kz,S0002,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 kz,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 kz,False
PC_7_NAM_S0004_128,audio_data/train/PC_7_NAM_S0004_128.wav,k ɔ-1 nz k ɔ-0 nz m ɛ-1 uz k uə-3 t əː-4 tʰ i-1 t e-0 nz l aː-1 m i-0 uz,k ɔ-1 nz k ɔ-0 nz m ɛ-1 uz k uə-3 t əː-4 tʰ i-1 t e-0 nz l aː-1 m i-0 uz,S0004,k ɔ-1 nz k ɔ-0 nz m ɛ-1 uz k uə-3 t əː-4 tʰ i-1 t e-0 nz l aː-1 m i-0 uz,k ɔ-1 nz k ɔ-0 nz m ɛ-1 uz k uə-3 t əː-4 tʰ i-1 t e-0 nz l aː-1 m i-0 uz,False
TTD_7_NAM_S0001_52,audio_data/train/TTD_7_NAM_S0001_52.wav,m o-2 iz m o-5 tz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-4 nz t ə-1 ŋz tʰ i-1 m o-2 iz t ə-1 ŋz ɗ e-3 m o-5 tz k ɔ-0 nz m ɛ-1 uz,m o-2 iz m o-5 tz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-4 nz t ə-1 ŋz tʰ i-1 m o-2 iz t ə-1 ŋz ɗ e-3 m o-5 tz k ɔ-0 nz m ɛ-1 uz,S0001,m o-2 iz m o-5 tz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-4 nz t ə-1 ŋz tʰ i-1 m o-2 iz t ə-1 ŋz ɗ e-3 m o-5 tz k ɔ-0 nz m ɛ-1 uz,m o-2 iz m o-5 tz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-4 nz t ə-1 ŋz tʰ i-1 m o-2 iz t ə-1 ŋz ɗ e-3 m o-5 tz k ɔ-0 nz m ɛ-1 uz,False
PTT_7_NU_S0041_14,audio_data/train/PTT_7_NU_S0041_14.wav,ɗ o-1 ŋmz z ɔ-5 ŋmz ɓ w o-1 nz ɓ w o-1 nz t͡ɕ i-3 k ɔ-4 ɛ-0 mz l aː-1 t͡ɕ a-3 ŋz aː-0 iz iə-0 uz,ɗ o-1 ŋmz z ɔ-5 ŋmz ɓ w o-1 nz ɓ w o-1 nz t͡ɕ i-3 k ɔ-4 ɛ-0 mz l aː-1 t͡ɕ a-3 ŋz aː-0 iz iə-0 uz,S0041,ɗ o-1 ŋmz z ɔ-5 ŋmz ɓ w o-1 nz ɓ w o-1 nz t͡ɕ i-3 k ɔ-4 ɛ-0 mz l aː-1 t͡ɕ a-3 ŋz aː-0 iz iə-0 uz,ɗ o-1 ŋmz z ɔ-5 ŋmz ɓ w o-1 nz ɓ w o-1 nz t͡ɕ i-3 k ɔ-4 ɛ-0 mz l aː-1 t͡ɕ a-3 ŋz aː-0 iz iə-0 uz,False
NMA_7_NU_S0002_164,audio_data/train/NMA_7_NU_S0002_164.wav,v ɛ-2 v e-1 l aː-1 ŋz t aː-0,v ɛ-2 v e-1 l aː-1 ŋz t aː-0,S0002,v ɛ-2 v e-1 l aː-1 ŋz t aː-0,v ɛ-2 v e-1 l aː-1 ŋz t aː-0,False
LDMT_Nam_6_S00047_19,audio_data/train/LDMT_Nam_6_S00047_19.wav,x i-0 ɗ i-0 n ɔ-4 h ɨə-4 s ɛ-2 ɗ ɛ-0 mz v e-1 ɗ u-3 tʰ ɨ-4 k ɔ-3 l aː-5 k w aː-3 tʰ əː-0 mz v aː-1 l aː-1 mz k w aː-1 t͡ɕ ɔ-0 tʰ ɔ-3 v aː-1 ɲ i-4 mz,x i-0 ɗ i-0 n ɔ-4 h ɨə-4 s ɛ-2 ɗ ɛ-0 mz v e-1 ɗ u-3 tʰ ɨ-4 k ɔ-3 l aː-5 k w aː-3 tʰ əː-0 mz v aː-1 l aː-1 mz k w aː-1 t͡ɕ ɔ-0 tʰ ɔ-3 v aː-1 ɲ i-4 mz,S00047,x i-0 ɗ i-0 n ɔ-4 h ɨə-4 s ɛ-2 ɗ ɛ-0 mz v e-1 ɗ u-3 tʰ ɨ-4 k ɔ-3 l aː-5 k w aː-3 tʰ əː-0 mz v aː-1 l aː-1 mz k w aː-1 t͡ɕ ɔ-0 tʰ ɔ-3 v aː-1 ɲ i-4 mz,x i-0 ɗ i-0 n ɔ-4 h ɨə-4 s ɛ-2 ɗ ɛ-0 mz v e-1 ɗ u-3 tʰ ɨ-4 k ɔ-3 l aː-5 k w aː-3 tʰ əː-0 mz v aː-1 l aː-1 mz k w aː-1 t͡ɕ ɔ-0 tʰ ɔ-3 v aː-1 ɲ i-4 mz,False
NNM_Nu_6_S00045_48,audio_data/train/NNM_Nu_6_S00045_48.wav,tʰ e-4 l aː-1 s ɔ-4 iz z ɨ-5 tz m o-5 tz k aː-4 iz tʰ ə-5 tz m eaː-5 ŋ̟z,tʰ e-4 l aː-1 s ɔ-4 iz z ɨ-5 tz m o-5 tz k aː-4 iz tʰ ə-5 tz m eaː-5 ŋ̟z,S00045,tʰ e-4 l aː-1 s ɔ-4 iz z ɨ-5 tz m o-5 tz k aː-4 iz tʰ ə-5 tz m eaː-5 ŋ̟z,tʰ e-4 l aː-1 s ɔ-4 iz z ɨ-5 tz m o-5 tz k aː-4 iz tʰ ə-5 tz m eaː-5 ŋ̟z,False
NNM_Nu_6_S00045_83,audio_data/train/NNM_Nu_6_S00045_83.wav,s ɔ-4 iz l aː-5 iz tʰ o-3 iz ɓ a-0 iz ɲ aː-1 l əː-5 nz ɲ əː-2,s ɔ-4 iz l aː-5 iz tʰ o-3 iz ɓ a-0 iz ɲ aː-1 l əː-5 nz ɲ əː-2,S00045,s ɔ-4 iz l aː-5 iz tʰ o-3 iz ɓ a-0 iz ɲ aː-1 l əː-5 nz ɲ əː-2,s ɔ-4 iz l aː-5 iz tʰ o-3 iz ɓ a-0 iz ɲ aː-1 l əː-5 nz ɲ əː-2,False
NTM_Nam_6_S00010_11,audio_data/train/NTM_Nam_6_S00010_11.wav,k ɔ-4 x ɨə-4 uz ɗ eaː-4 ŋ̟z ɗ u-0,k ɔ-4 x iə-4 uz ɗ eaː-4 ŋ̟z ɗ u-0,S00010,k ɔ-4 x ɨə-4 uz ɗ eaː-4 ŋ̟z ɗ u-0,k ɔ-4 x iə-4 uz ɗ eaː-4 ŋ̟z ɗ u-0,True
NHM_7_NU_S0006_138,audio_data/train/NHM_7_NU_S0006_138.wav,ɓ aː-5 nz əː-0 iz m i-1 ŋ̟z h ɔ-3 iz ɓ aː-5 nz t͡ɕ ɨə-4 kz ɗ aː-2,ɓ aː-5 nz əː-0 iz m i-1 ŋ̟z h ɔ-3 iz ɓ aː-5 nz t͡ɕ ɨə-4 kz ɗ aː-2,S0006,ɓ aː-5 nz əː-0 iz m i-1 ŋ̟z h ɔ-3 iz ɓ aː-5 nz t͡ɕ ɨə-4 kz ɗ aː-2,ɓ aː-5 nz əː-0 iz m i-1 ŋ̟z h ɔ-3 iz ɓ aː-5 nz t͡ɕ ɨə-4 kz ɗ aː-2,False
THA_Nu_6_S00042_166,audio_data/train/THA_Nu_6_S00042_166.wav,aː-0 iz k u-2 ŋmz t͡ɕ eaː-0 ŋ̟z ɲ a-0 uz k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0 v iə-5 kz m i-1 ŋ̟z l aː-1 mz,aː-0 iz k u-2 ŋmz t͡ɕ eaː-0 ŋ̟z ɲ a-0 uz k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0 v iə-5 kz m i-1 ŋ̟z l aː-1 mz,S00042,aː-0 iz k u-2 ŋmz t͡ɕ eaː-0 ŋ̟z ɲ a-0 uz k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0 v iə-5 kz m i-1 ŋ̟z l aː-1 mz,aː-0 iz k u-2 ŋmz t͡ɕ eaː-0 ŋ̟z ɲ a-0 uz k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0 v iə-5 kz m i-1 ŋ̟z l aː-1 mz,False
NMA_7_NU_S0002_88,audio_data/train/NMA_7_NU_S0002_88.wav,ɲ i-1 nz ɲ ɨ-0 z aː-0 uz v iə-5 kz tʰ o-0 ŋmz m i-0 ŋ̟z ɗ u-4 ŋmz t aː-1 iz,ɲ i-1 nz ɲ ɨ-0 z aː-0 uz v iə-5 kz tʰ o-0 ŋmz m i-0 ŋ̟z ɗ u-4 ŋmz t aː-1 iz,S0002,ɲ i-1 nz ɲ ɨ-0 z aː-0 uz v iə-5 kz tʰ o-0 ŋmz m i-0 ŋ̟z ɗ u-4 ŋmz t aː-1 iz,ɲ i-1 nz ɲ ɨ-0 z aː-0 uz v iə-5 kz tʰ o-0 ŋmz m i-0 ŋ̟z ɗ u-4 ŋmz t aː-1 iz,False
NMA_7_NU_S0002_222,audio_data/train/NMA_7_NU_S0002_222.wav,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz,S0002,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz,True
TTD_7_NAM_S0001_172,audio_data/train/TTD_7_NAM_S0001_172.wav,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4,S0001,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4,False
GQM_Nam_6_S0006_88,audio_data/train/GQM_Nam_6_S0006_88.wav,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1,S0006,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1,False
MK_7_NU_S0007_26,audio_data/train/MK_7_NU_S0007_26.wav,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-3,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-2,S0007,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-3,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-2,True
TPA_Nu_6_S0009_73,audio_data/train/TPA_Nu_6_S0009_73.wav,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,S0009,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,False
PC_7_NAM_S0004_110,audio_data/train/PC_7_NAM_S0004_110.wav,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4,S0004,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4,False
GQM_Nam_6_S0006_70,audio_data/train/GQM_Nam_6_S0006_70.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,S0006,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,False
NMA_7_NU_S0002_124,audio_data/train/NMA_7_NU_S0002_124.wav,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz,S0002,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz,False
PC_7_NAM_S0004_109,audio_data/train/PC_7_NAM_S0004_109.wav,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz,S0004,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz,False
TPA_Nu_6_S0009_150,audio_data/train/TPA_Nu_6_S0009_150.wav,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz,S0009,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz,False
TTD_7_NAM_S0001_153,audio_data/train/TTD_7_NAM_S0001_153.wav,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz,S0001,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz,False
TTD_7_NAM_S0001_26,audio_data/train/TTD_7_NAM_S0001_26.wav,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,S0001,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,False
TTT_Nu_6_S00049_64,audio_data/train/TTT_Nu_6_S00049_64.wav,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz,S00049,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz,False
DNK_7_NU_S0048_227,audio_data/train/DNK_7_NU_S0048_227.wav,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz,S0048,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz,False
TPA_Nu_6_S0009_88,audio_data/train/TPA_Nu_6_S0009_88.wav,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,S0009,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,False
NHM_7_NU_S0006_186,audio_data/train/NHM_7_NU_S0006_186.wav,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,S0006,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,False
TTT_Nu_6_S00049_48,audio_data/train/TTT_Nu_6_S00049_48.wav,k aː-3 mz əː-0 nz ɓ aː-5 nz,k aː-3 mz əː-0 nz ɓ aː-5 nz,S00049,k aː-3 mz əː-0 nz ɓ aː-5 nz,k aː-3 mz əː-0 nz ɓ aː-5 nz,False
