id,path,canonical,transcript,speaker_id
NDBA_7_NAM_S0010_148,audio_data/train/NDBA_7_NAM_S0010_148.wav,ai cũng muốn tìm được món ngon nhất lạ nhất quý nhất để được vua ban thưởng cho nhường ngôi,ai cũng muốn tìm được món ngon nhất lạ nhất quý nhất để được vua ban thưởng cho nhường ngôi,S0010
NHM_7_NU_S0006_158,audio_data/train/NHM_7_NU_S0006_158.wav,cậu ơi cậu giết tôi làm gì,cậu ơi cậu giết tôi làm gì,S0006
DNK_7_NU_S0048_21,audio_data/train/DNK_7_NU_S0048_21.wav,lượn bay như dẫn lối,lượn bay như dẫn lối,S0048
NT_7_NAM_S0009_30,audio_data/train/NT_7_NAM_S0009_30.wav,tớ hỏi cậu chi tiết nào nói lên sức mạnh của con người,tớ hỏi cậu chi tiết nào nói lên xức mạnh của con người,S0009
LDMT_Nam_6_S00047_14,audio_data/train/LDMT_Nam_6_S00047_14.wav,ồ dép của em ở ở gầm ghế kia kìa,ồ dép của em ở ở gầm ghế kia kìa,S00047
THA_7_NU_S0043_46,audio_data/train/THA_7_NU_S0043_46.wav,đã hai lần bác gửi tặng huy hiệu của người cho cậu học trò dũng cảm dàng nghị lực ấy,đã hai lần bác gửi tặng huy hiệu của người cho cậu học trò dũng cảm dàng nghị lực ấy,S0043
PTT_7_NU_S0041_32,audio_data/train/PTT_7_NU_S0041_32.wav,đâm chồi nảy lộc là mọc ra từ mầm non lá non,đâm chồi nảy lộc là mọc ra từ mầm non lá non,S0041
DNK_7_NU_S0048_228,audio_data/train/DNK_7_NU_S0048_228.wav,bông cúc truyện chim sơn ca và bông cúc trắng,bông cúc truyện chim sơn ca và bông cúc trắng,S0048
NHM_7_NU_S0006_182,audio_data/train/NHM_7_NU_S0006_182.wav,mèo lấy ngay quần áo mang giấu một chỗ rồi hét thống thiết,mèo lấy ngay quần áo mang giấu một chỗ rồi hét thống thiết,S0006
NMA_7_NU_S0002_37,audio_data/train/NMA_7_NU_S0002_37.wav,a mỗi khổ thơ nói về những bộ phận nào của con voi,a mỗi khổ thơ nói về những bộ phận nào của con voi,S0002
TTD_7_NAM_S0001_4,audio_data/train/TTD_7_NAM_S0001_4.wav,rồi bây giờ tớ hỏi cậu tiếp này đàn gà mẹ và gà con như nào,dồi bây giờ tớ hỏi cậu tiếp này đàn gà mẹ và gà con như nào,S0001
NDBA_7_NAM_S0010_201,audio_data/train/NDBA_7_NAM_S0010_201.wav,có đuôi làm đồ chơi,có đuôi làm đồ chơi,S0010
PC_7_NAM_S0004_107,audio_data/train/PC_7_NAM_S0004_107.wav,bởi loài hoa hồng có một cái hoa rất đẹp,bởi loài hoa hồng có một cái hoa dất đẹp,S0004
DNK_7_NU_S0048_274,audio_data/train/DNK_7_NU_S0048_274.wav,hai cậu bé đặt con chim vào một chiếc hộp rất đẹp,hai cậu bé đặt con chim vào một chiếc hộp rất đẹp,S0048
LDMT_Nam_6_S00047_16,audio_data/train/LDMT_Nam_6_S00047_16.wav,đó chị đã hứa tìm là chị sẽ tìm ra mà,đó chị đã hứa tìm là chị sẽ tìm ra mà,S00047
PC_7_NAM_S0004_34,audio_data/train/PC_7_NAM_S0004_34.wav,ồ tre rất mát,ồ tre rất mát,S0004
THA_Nu_6_S00042_213,audio_data/train/THA_Nu_6_S00042_213.wav,ve chăm lúa và chăm làm nữa thì chả lo gì,ve chăm lúa và chăm làm nữa thì chả lo rì,S00042
THA_Nu_6_S00042_37,audio_data/train/THA_Nu_6_S00042_37.wav,có chuyện gì xảy ra khi kiến xuống dưới uống nước,có chuyện gì xảy ra khi kiến xuống dưới uống nước,S00042
HYT_Nu_6_S0005_83,audio_data/train/HYT_Nu_6_S0005_83.wav,nựng nửa thân kia là cá,nựng nửa thân kia là cá,S0005
TPA_Nu_6_S0009_43,audio_data/train/TPA_Nu_6_S0009_43.wav,một hôm lũ gà mái trốn sạch,một hôm lũ gà mái trốn xạch,S0009
NMA_7_NU_S0002_206,audio_data/train/NMA_7_NU_S0002_206.wav,quan sát ảnh đền hùng ở tỉnh phú thọ,quan xát ảnh đền hùng ở tỉnh phú thọ,S0002
THA_Nu_6_S00042_79,audio_data/train/THA_Nu_6_S00042_79.wav,bé nghe chị,bé nghe chị,S00042
NNM_Nu_6_S00045_60,audio_data/train/NNM_Nu_6_S00045_60.wav,sói lấy hết sức lao cả thân vào,sói lấy hết sức lao cả thân vào,S00045
TPA_Nu_6_S0009_149,audio_data/train/TPA_Nu_6_S0009_149.wav,thầy đã thêm vào đó bản nhận xét của thầy,thầy đã thêm vào đó bản nhận xét của thầy,S0009
NPC_7_NU_S0047_498,audio_data/train/NPC_7_NU_S0047_498.wav,ông là buổi trời chiều,ông là buổi trời chiều,S0047
NDBA_7_NAM_S0010_93,audio_data/train/NDBA_7_NAM_S0010_93.wav,hãy mang đến đây giúp ngài bá tước chủ nhân tôi với,hãy mang đến đây giúp ngài bá tước chủ nhân tôi với,S0010
HYT_Nu_6_S0005_52,audio_data/train/HYT_Nu_6_S0005_52.wav,biển đẹp quá,biển đẹp quá,S0005
THA_7_NU_S0043_38,audio_data/train/THA_7_NU_S0043_38.wav,bàn trơn dẫm lên trang giấy nhàu nát mực giây bê bết mấy ngón cho mỏi chuột rút bàn chân cô quắt lại đau điếng,bàn trơn dẫm lên trang giấy nhàu nát mực giây bê bết mấy ngón cho mỏi chuột rút bàn chân cô quắt lại đau điếng,S0043
TPA_Nu_6_S0009_52,audio_data/train/TPA_Nu_6_S0009_52.wav,gà trống bèn gà trống bèn hạch sách bác chó,gà trống bèn gà trống bèn hạch sách bác chó,S0009
NHM_7_NU_S0006_24,audio_data/train/NHM_7_NU_S0006_24.wav,bây giờ mình đố bạn ngạo nghễ là gì,bây giờ mình đố bạn ngạo nghễ là gì,S0006
TPA_Nu_6_S0009_126,audio_data/train/TPA_Nu_6_S0009_126.wav,thế thì cứ ở nhà mà cọ chậu suốt đời,thế thì cứ ở nhà mà cọ chậu suốt đời,S0009
THA_Nu_6_S00042_123,audio_data/train/THA_Nu_6_S00042_123.wav,thỏ đùa rủ rùa thi bộ,thỏ đùa rủ rùa thi bỗ,S00042
NHM_7_NU_S0006_171,audio_data/train/NHM_7_NU_S0006_171.wav,bá tước chủ nhân của ngươi thật tốt bụng,bá tước chủ nhân của ngươi thật tốt bụng,S0006
DNK_7_NU_S0048_5,audio_data/train/DNK_7_NU_S0048_5.wav,lượn bay như dẫn lối,lượn bay như dẫn lối,S0048
NHM_7_NU_S0006_73,audio_data/train/NHM_7_NU_S0006_73.wav,còn cá ròng ròng là gì bạn,còn cá ròng ròng là gì bạn,S0006
MK_7_NAM_S0005_25,audio_data/train/MK_7_NAM_S0005_25.wav,à có chứ,à có chứ,S0005
HYT_Nu_6_S0005_96,audio_data/train/HYT_Nu_6_S0005_96.wav,các em vừa đọc bài nàng tiên cá bây giờ các em hãy,các em vừa đọc bài nàng tiên cá bây giờ các em hãy,S0005
NDBA_7_NAM_S0010_127,audio_data/train/NDBA_7_NAM_S0010_127.wav,lúc này bá tước tiếp chuyện cùng công chúa,lúc lày bá tước tiếp chuyện cùng công chúa,S0010
PTT_7_NU_S0041_91,audio_data/train/PTT_7_NU_S0041_91.wav,bé nằm bé nghe,bé nằm bé nghe,S0041
PTT_7_NU_S0041_66,audio_data/train/PTT_7_NU_S0041_66.wav,a vì sao mùa xuân đảng yêu,a vì sao mùa xuân đảng yêu,S0041
TPA_Nu_6_S0009_91,audio_data/train/TPA_Nu_6_S0009_91.wav,thương mẹ thương mẹ mà sao xe còn xe cho xong đống chỉ rồi mới về thăm mẹ,thương mẹ thương mẹ mà xao xe còn xe cho xong đống chỉ rồi mới về thăm mẹ,S0009
NMA_7_NU_S0002_283,audio_data/train/NMA_7_NU_S0002_283.wav,hằng năm học sinh trường tiểu học trong nước ta đã gửi đến cuộc thi trăm nghìn bức tranh hoặc mô hình thể hiện những ý tưởng sáng tạo rất độc đáo,hằng năm học xinh trường tiểu học trong nước ta đã gửi đến cuộc thi trăm nghìn bức tranh hoặc mô hình thể hiện những ý tưởng sáng tạo dất độc đáo,S0002
GQM_Nam_6_S0006_28,audio_data/train/GQM_Nam_6_S0006_28.wav,tớ đố bạn mẹ an ủi chuột út như thế nào,tớ đố bạn mẹ an ủi chuột út như thế nào,S0006
NMA_7_NU_S0002_29,audio_data/train/NMA_7_NU_S0002_29.wav,tai voi là cái quạt,tai voi là cái quạt,S0002
NMA_7_NU_S0002_128,audio_data/train/NMA_7_NU_S0002_128.wav,mắt bé long lanh,mắt bé long lanh,S0002
NMA_7_NU_S0002_273,audio_data/train/NMA_7_NU_S0002_273.wav,ý tưởng trẻ thơ là một cuộc thi dành cho học sinh tiểu học,ý tưởng trẻ thơ là một cuộc thi dành cho học xinh tiểu học,S0002
TPA_Nu_6_S0009_95,audio_data/train/TPA_Nu_6_S0009_95.wav,cô thấy cô út đang nhào bột sóc con vội vàng đưa thư cho cô út,cô thấy cô út đang nhào bột xóc con vội vàng đưa thư cho cô út,S0009
TPA_Nu_6_S0009_32,audio_data/train/TPA_Nu_6_S0009_32.wav,vậy tớ đọc nhé,vậy tớ đọc nhé,S0009
NDBA_7_NAM_S0010_118,audio_data/train/NDBA_7_NAM_S0010_118.wav,nếu ngài biến được thành con vật mình chuyện nhỏ,nếu ngài biến được thành con vật mình chuyện nhỏ,S0010
GQM_Nam_6_S0006_83,audio_data/train/GQM_Nam_6_S0006_83.wav,nhờ thế nàng lướt trên biển rất nhẹ nhàng,nhờ thế nàng lướt trên biển rất nhẹ nhàng,S0006
GQM_Nam_6_S0006_108,audio_data/train/GQM_Nam_6_S0006_108.wav,sau đây con sẽ đọc bài cá măng lạc mẹ,sau đây con sẽ đọc bài cá măng lạc mẹ,S0006
NDBA_7_NAM_S0010_56,audio_data/train/NDBA_7_NAM_S0010_56.wav,nó rất hiền và phát dễ phát hiện lẻ thù,nó rất hiền và phát dễ phát hiện lẻ thù,S0010
THA_7_NU_S0043_21,audio_data/train/THA_7_NU_S0043_21.wav,các bạn chuyện tay nhau vuốt ve năm nghĩa và ngửi trái cây trong giỏ,các bạn chuyện tay nhau vuốt ve năm nghĩa và ngửi trái cây trong giỏ,S0043
NTN_7_NU_S0042_71,audio_data/train/NTN_7_NU_S0042_71.wav,xem chúng em học bài,xem chúng em học bài,S0042
THA_Nu_6_S00042_151,audio_data/train/THA_Nu_6_S00042_151.wav,rồi các rồi các con dê bảo,rồi các rồi các con dê báo,S00042
TTD_7_NAM_S0001_48,audio_data/train/TTD_7_NAM_S0001_48.wav,nhà cậu có những con vật nào,nhà cậu có những con vật nào,S0001
NHM_7_NU_S0006_71,audio_data/train/NHM_7_NU_S0006_71.wav,bây giờ mình hỏi bạn cửu long là gì,bây giờ mình hỏi bạn cửu long là gì,S0006
PC_7_NAM_S0004_28,audio_data/train/PC_7_NAM_S0004_28.wav,bác bồ nông im đứng im như tượng đá,bác bồ nông im đứng im như tượng đá,S0004
NTN_7_NU_S0042_18,audio_data/train/NTN_7_NU_S0042_18.wav,mình thích mọi thứ ở trường,mình thích mọi thứ ở trường,S0042
THA_7_NU_S0043_47,audio_data/train/THA_7_NU_S0043_47.wav,đầu cậu nội dung của câu chuyện là gì,đầu cậu nội dung của câu chuyện là gì,S0043
TTT_Nu_6_S00049_80,audio_data/train/TTT_Nu_6_S00049_80.wav,lợn út lợn út khôn ngoan,lợn út lợn út khôn ngoan,S00049
PTT_7_NU_S0041_80,audio_data/train/PTT_7_NU_S0041_80.wav,bóng cũng nằm im,bóng cũng nằm im,S0041
NNM_Nu_6_S00045_11,audio_data/train/NNM_Nu_6_S00045_11.wav,bạn kể rất là hay,bạn kể rất là hay,S00045
PTT_7_NU_S0041_67,audio_data/train/PTT_7_NU_S0041_67.wav,bê vì sao mùa hạ đáng yêu,bê vì sao mùa hạ đáng yêu,S0041
NMA_7_NU_S0002_279,audio_data/train/NMA_7_NU_S0002_279.wav,mực cứu hộ có thể luồn vào mọi ngõ ngách để cứu người bị đắm tàu,mực cứu hộ có thể luồn vào mọi ngõ ngách để cứu người bị đắm tàu,S0002
NMA_7_NU_S0002_19,audio_data/train/NMA_7_NU_S0002_19.wav,mời bạn đến công viên,mời bạn đến công viên,S0002
NMA_7_NU_S0002_258,audio_data/train/NMA_7_NU_S0002_258.wav,quốc toản quyết gặp vua để nói gì,quốc toản quyết gặp vua để lói gì,S0002
THA_7_NU_S0043_1,audio_data/train/THA_7_NU_S0043_1.wav,thấy thầy giáo xách gọi trái cây vào lớp,thấy thầy giáo xách gọi trái cây vào lớp,S0043
PTT_7_NU_S0041_81,audio_data/train/PTT_7_NU_S0041_81.wav,trong vườn êm ả,trong vườn êm ạ,S0041
NMA_7_NU_S0002_111,audio_data/train/NMA_7_NU_S0002_111.wav,cành cây lớn hơn cột đình,cành cây lớn hơn cột đình,S0002
THA_Nu_6_S00042_173,audio_data/train/THA_Nu_6_S00042_173.wav,không được mở cửa cho người lạ,không được mở cửa cho người lạ,S00042
DNK_7_NU_S0048_59,audio_data/train/DNK_7_NU_S0048_59.wav,mầm non vươn đứng dậy,mầm non vươn đứng dậy,S0048
TTD_7_NAM_S0001_107,audio_data/train/TTD_7_NAM_S0001_107.wav,bây giờ tớ hỏi nhé,bây giờ tớ hỏi nhé,S0001
PC_7_NAM_S0004_32,audio_data/train/PC_7_NAM_S0004_32.wav,cả toán chim cu,cả toán chim cu,S0004
GQM_Nam_6_S0006_48,audio_data/train/GQM_Nam_6_S0006_48.wav,tớ đọc bài lướt ván nhé,tớ đọc bài lướt ván nhé,S0006
DNK_7_NU_S0048_116,audio_data/train/DNK_7_NU_S0048_116.wav,để bắt và xé con mồi,để bắt và xé con mồi,S0048
GQM_Nam_6_S0006_101,audio_data/train/GQM_Nam_6_S0006_101.wav,hai ngân nga hát,hai ngân nga hát,S0006
NDBA_7_NAM_S0010_88,audio_data/train/NDBA_7_NAM_S0010_88.wav,thấy vậy mèo kéo theo cậu chủ ra hồ nói,thấy vậy mèo kéo theo cậu chủ da hồ nói,S0010
NHM_7_NU_S0006_193,audio_data/train/NHM_7_NU_S0006_193.wav,nếu hỏi đồng lúa của ai thì cứ nói của bá tước nhé thế nào vua cũng trọng thưởng,nếu hỏi đồng lúa của ai thì cứ nói của bá tước nhé thế nào vua cũng trọng thưởng,S0006
NDBA_7_NAM_S0010_1,audio_data/train/NDBA_7_NAM_S0010_1.wav,ai cũng có ích,ai cũng có ích,S0010
PC_7_NAM_S0004_29,audio_data/train/PC_7_NAM_S0004_29.wav,chú bói cá bay xuống rồi vụt bay lên,chú bói cá bay xuống dồi vụt bay lên,S0004
TTD_7_NAM_S0001_123,audio_data/train/TTD_7_NAM_S0001_123.wav,bây giờ bây giờ nhớ thế cậu có anh chị không,bây giờ bây giờ nhớ thế cậu có anh chị không,S0001
NDBA_7_NAM_S0010_192,audio_data/train/NDBA_7_NAM_S0010_192.wav,nên da voi rất dày,nên da voi rất dài,S0010
PC_7_NAM_S0004_137,audio_data/train/PC_7_NAM_S0004_137.wav,còn tớ thì giờ ra chơi tớ sẽ mang một quyển truyện đi và tớ sẽ đọc truyện rất là vui luôn,còn tớ thì giờ da chơi tớ xẽ mang một quyển truyện đi và tớ xẽ đọc truyện dất là vui luôn,S0004
NTN_7_NU_S0042_27,audio_data/train/NTN_7_NU_S0042_27.wav,bởi vì thư viện rất đẹp và có nhiều cuốn sách hay bổ ích,bởi vì thư viện rất đẹp và có nhiều cuốn sách hay bổ ích,S0042
PTT_7_NU_S0041_27,audio_data/train/PTT_7_NU_S0041_27.wav,các cháu đều có ích đều đáng yêu,các cháu đều có ích đều đáng yêu,S0041
MK_7_NAM_S0005_175,audio_data/train/MK_7_NAM_S0005_175.wav,ừ,ừ,S0005
PC_7_NAM_S0004_98,audio_data/train/PC_7_NAM_S0004_98.wav,tớ rất thích về quê bởi ở quê có rất nhiều món à có rất nhiều trò chơi dân gian ví dụ như bịt mắt bắt dê hoặc là trốn tìm,tớ dất thích về quê bởi ở quê có dất nhiều món à có rất nhiều trò chơi dân gian ví dụ như bịt mắt bắt dê hoặc là trốn tìm,S0004
VTA_Nam_6_S0002_27,audio_data/train/VTA_Nam_6_S0002_27.wav,hôm trước em khoác lác chị bỏ qua nhé,hôm trước em khoác lác chị bỏ qua nhé,S0002
NHM_7_NU_S0006_102,audio_data/train/NHM_7_NU_S0006_102.wav,vâng lời vua cha các hoàng tử nhanh chóng đi tỏa khắp bốn phương,vâng lời vua cha các hoàng tử nhanh chóng đi tỏa khắp bốn phương,S0006
THA_Nu_6_S00042_70,audio_data/train/THA_Nu_6_S00042_70.wav,qua chợ chị chỉ cho bé cá trê cá mè,qua chở chị chỉ cho bé cá chê cá mè,S00042
THA_Nu_6_S00042_187,audio_data/train/THA_Nu_6_S00042_187.wav,khen các con là các con của mẹ ngoan quá,khen các con là các con của mẹ ngoan quá,S00042
NTN_7_NU_S0042_30,audio_data/train/NTN_7_NU_S0042_30.wav,gặp cô giáo và chơi với các bạn,gặp cô giáo và chơi với các bạn,S0042
TPA_Nu_6_S0009_94,audio_data/train/TPA_Nu_6_S0009_94.wav,sóc con lại ròng rã mấy đêm vượt một quãng đường xa đến nhà cô gái út,xóc con lại rõng rã mấy đêm vượt một quãng đường xa đến nhà cô gái út,S0009
LDMT_Nam_6_S00047_24,audio_data/train/LDMT_Nam_6_S00047_24.wav,trưa đó khỉ kể cho mẹ nghe,trưa đó khỉ kể cho mẹ nghe,S00047
GQM_Nam_6_S0006_16,audio_data/train/GQM_Nam_6_S0006_16.wav,nó nó nằm nằm thu thu lu bên sân,nó nó nằm nằm thu thu lu bên xân,S0006
THA_7_NU_S0043_144,audio_data/train/THA_7_NU_S0043_144.wav,bê chim em dẫn đường cho mùa xuân về,bê chim em dẫn đường cho mùa xuân về,S0043
NMA_7_NU_S0002_95,audio_data/train/NMA_7_NU_S0002_95.wav,chuột túi gấu túi địu con trong chiếc tíu túi của trước bụng,chuột túi gấu túi địu con trong chiếc tíu túi của trước bụng,S0002
NTM_Nam_6_S00010_24,audio_data/train/NTM_Nam_6_S00010_24.wav,ông giẳng ông giăng,ông giẳng ông giăng,S00010
NDBA_7_NAM_S0010_12,audio_data/train/NDBA_7_NAM_S0010_12.wav,ý tớ là bây giờ mới biết mũi tớ rất có ích,ý tớ là bây giờ mới biết mũi tớ dất có ích,S0010
DNK_7_NU_S0048_210,audio_data/train/DNK_7_NU_S0048_210.wav,hành động của hai cậu bé đã gây ra chuyện gì,hành động của hai cậu bé đã gây ra chuyện gì,S0048
HYT_Nu_6_S0005_94,audio_data/train/HYT_Nu_6_S0005_94.wav,đêm đêm nàng hát nàng ngân nga hát,đêm đêm nàng hát nàng ngân nga hát,S0005
PC_7_NAM_S0004_1,audio_data/train/PC_7_NAM_S0004_1.wav,bờ tre quanh hồ,bờ tre quanh hồ,S0004
DNK_7_NU_S0048_104,audio_data/train/DNK_7_NU_S0048_104.wav,giống như có hàng trăm chiếc đàn cùng hoà âm,giống như có hàng trăm chiếc đàn cùng hoà âm,S0048
DNK_7_NU_S0048_13,audio_data/train/DNK_7_NU_S0048_13.wav,chim én chao cánh vẫy,chim én chao cánh vẫy,S0048
MK_7_NU_S0007_33,audio_data/train/MK_7_NU_S0007_33.wav,vờn đôi cánh nắng,vờn đôi cánh nắng,S0007
NTN_7_NU_S0042_86,audio_data/train/NTN_7_NU_S0042_86.wav,cô mỉm cười thật tươi,cô mỉm cười thật tươi,S0042
MK_7_NU_S0007_18,audio_data/train/MK_7_NU_S0007_18.wav,ước mơ của tớ là là người học người dạy bơi,ước mơ của tớ là là người học người dạy bơi,S0007
NTM_Nam_6_S00010_40,audio_data/train/NTM_Nam_6_S00010_40.wav,nhà bạn có nhà bạn nhỏ có những ai,nhà bạn có nhà bạn nhỏ có những ai,S00010
TPA_Nu_6_S0009_63,audio_data/train/TPA_Nu_6_S0009_63.wav,bạn câu chuyện ba cô con gái,bạn câu chuyện ba cô con gái,S0009
PC_7_NAM_S0004_68,audio_data/train/PC_7_NAM_S0004_68.wav,vì sao bạn lại thích cô hà vậy,vì xao bạn lại thích cô hà vậy,S0004
TPA_Nu_6_S0009_106,audio_data/train/TPA_Nu_6_S0009_106.wav,bà rất yêu thương các con lo cho các con từng li từng tí,bà rất yêu thương các con lo cho các con từng li từng tí,S0009
TTD_7_NAM_S0001_51,audio_data/train/TTD_7_NAM_S0001_51.wav,một con để ở phòng của tớ một một con thì nó đi nó ở dưới phòng khách còn một con thì nó ở phòng của bố tớ để khi nào bố tớ chơi với nó,một con để ở phòng của tớ một một con thì nó đi nó ở dưới phòng khách còn một con thì nó ở phòng của bố tớ để khi nào bố tớ chơi với nó,S0001
TPA_Nu_6_S0009_13,audio_data/train/TPA_Nu_6_S0009_13.wav,để tớ đọc lại nhé,để tớ đọc lại nhé,S0009
